Respondent ID ,division primary,division secondary,position,generation,gender,tenure,employment type,Question+Subquestion,Question,total_response,Answer,total_count
7963965247,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 22 Reponse 2,Question 22,160,,0
9735550076,People,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 3,14
5559071396,Port Security & Emergency Operations,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 8,14
8253262223,People,,Department Lead,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 1,21
7325851635,Infrastructure,,Manager,Millennial (born between 1981-2000),Prefer not to answer,3-5 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 5,12
3370365802,Port Security & Emergency Operations,,Staff,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 22 Reponse 2,Question 22,160,,0
2841747833,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 22 Reponse 2,Question 22,160,,0
7940065082,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 22 Reponse 2,Question 22,160,,0
5157705612,Finance,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 1,21
9920755555,Port Operations,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 2,14
6638341389,Infrastructure,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 8,14
8114622230,Information Technology,,Staff,Prefer not to answer,Male,5-10 years,Full time Employee,Question 22 Reponse 2,Question 22,160,Answer 8,14
5379192392,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
2658722536,Finance,,Staff,,,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 7,12
4044163394,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 3,15
5535865599,Infrastructure,,Manager,Millennial (born between 1981-2000),Non-Binary,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 7,12
3356802928,Port Operations,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
3399511781,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,,0
9860597462,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
1494621946,Infrastructure,,Chief / Executive,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 5,6
8646387163,Information Technology,,Manager,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 7,12
2455127238,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
1905266879,Finance,,Staff,Prefer not to answer,Female,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
7089369660,Finance,,Staff,Baby Boomer (born between 1946-1964),,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 8,9
3397360934,Legal,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
6904821010,Other (please specify),Construction ,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
9961006444,Executive,,Staff,Prefer not to answer,Prefer not to answer,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
9736526482,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
8035211358,Commercial,,Manager,Prefer not to answer,Prefer not to answer,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
2855503402,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 3,15
4136037887,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 8,9
9624253323,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
8546027678,Finance,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 3,15
3555213031,Legal,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
1754220060,Finance,,Department Lead,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
9011744859,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
5875585727,Information Technology,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 1,17
9051604151,Commercial,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 3,15
6573346680,Commercial,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
4383571615,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
5850350235,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
9526771290,Port Operations,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 2,16
8531180699,People,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 8,9
3087114007,Information Technology,,Staff,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
7901328134,Information Technology,,Staff,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 4,24
1321967343,Legal,,Department Lead,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
2206081204,People,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 7,12
6285875694,Commercial,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
1587370284,Finance,,Chief / Executive,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 2,16
9270992319,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 4,24
2888589302,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
9939738223,Finance,,Department Lead,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 3,15
5794920197,Legal,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
3968415666,Legal,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
4166850362,Infrastructure,,Staff,Generation X (born between 1965-1980),Prefer not to answer,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 4,24
9945822370,Finance,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
1948472863,People,,Department Lead,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 1,17
2603687810,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
2696474434,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 23 Response,Question 23,120,,0
3044612158,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,3-5 years,Full time Employee,Question 23 Response,Question 23,120,,0
3040325972,Finance,,Staff,,Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 2,16
3618961108,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 3,15
3536054852,Commercial,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
4075412109,Finance,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 23 Response,Question 23,120,,0
7481772195,Information Technology,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
5044294817,Legal,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 5,6
3120678959,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 1,17
6316782091,Finance,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 1,17
9489935616,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
7178840935,People,,Department Lead,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 1,17
4625088666,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
2899153341,Executive,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 2,16
5081486733,Port Security & Emergency Operations,,Manager,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 7,12
4211032639,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
2273018449,Finance,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 4,24
7276390477,Information Technology,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 8,9
2618791107,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 1,17
9806028857,,,,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
4870706994,Commercial,,Staff,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
5382550855,Finance,,Department Lead,Baby Boomer (born between 1946-1964),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
5297870739,Commercial,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 5,6
9718877248,Infrastructure,,Manager,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
8830958949,Finance,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 23 Response,Question 23,120,,0
7852677398,People,,Manager,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 2,16
9806832932,Executive,,Chief / Executive,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
5585138853,Executive,,Manager,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 4,24
8087395217,Infrastructure,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 8,9
5177954332,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
1582292985,People,,Chief / Executive,Millennial (born between 1981-2000),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 1,17
2932152777,Finance,,,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
1627698070,Port Operations,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
9748686287,People,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 6,21
7149169711,People,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,Answer 3,15
6206953310,Executive,,Staff,Prefer not to answer,Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
9983361274,Information Technology,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 23 Response,Question 23,120,Answer 8,9
8250575077,Finance,,Department Lead,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
9183378071,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 23 Response,Question 23,120,Answer 2,16
3868607625,Legal,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 23 Response,Question 23,120,,0
1411900712,Finance,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 23 Response,Question 23,120,,0
3860289517,Government & Public Relations,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 23 Response,Question 23,120,Answer 4,24
6014941727,Commercial,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 23 Response,Question 23,120,,0
9323454815,Finance,,Staff,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 23 Response,Question 23,120,,0
